ASV	19G	23G	27G	1G	5G	10G	13G	17G	21G	25G	30G	B1	B3	B5	B8
beca9d104c13e532b4eab743cdcb40d9	0	0	3	2	0	1	1	0	0	0	0	0	0	0	0
0cb6e231a548fffd7a26a3f1de86c6bb	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0
3ff679cb3b41214d48fed196e94057f4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
82483cb0860725ada30f8e995f1ccceb	0	0	0	0	1	0	0	1	0	2	0	0	0	0	3
029dd32ff802446ed69aec1226f4e7be	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0
c93d00e6bd70011fe949f030ebb41661	0	0	0	0	0	3	0	1	0	0	3	0	0	0	0
79f4638ac43d01f849bbd94ff8fdae80	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
13fbb3baf9f20c2c2d6cfe64e184507c	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
8af50705664f5e1b1ed664535738d942	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
24d18ecd6984aeaf9a49969ce344cea4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
2f98603be6246ea34c181b84a5931fda	0	0	0	0	0	0	1	3	1	0	2	0	0	0	0
63febdbbdd1b00e5867d39d41f88f0ea	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0
9a7ff08428fa8bc4826637422558104b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
e384228976a898615606fa70b6f0ac1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
5c3f20753b7f81749573caf18e8dc4af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
4c54ccf217303d2cdadd729f413aa977	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
2d48ec4f784c74b8a5de3fadbbe380dd	0	0	0	0	1	0	1	2	0	3	0	0	0	0	0
420490ac8dac23a4ca49125bce85c34d	0	0	0	0	2	0	0	2	1	0	2	0	0	0	0
4540d7426f5cb9d967b3c78035a8d097	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0
43c7fd2b3f03ca93090bd0e42b39af97	0	0	2	0	0	0	1	1	0	1	2	0	0	0	0
2ed91b352a31ab50bfba033800e973cb	0	0	0	0	1	0	1	2	0	0	3	0	0	0	0
2dda0cf7fe5fd5572f238ac760be6590	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0
0157379539ef7be9aaec0a68267d5a70	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
d4118e092f16513c9f12080e14e7bcfa	0	1	0	0	0	6	0	1	0	0	0	0	0	0	0
ce3a3c2357337d025ba2e8556d5d5547	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0
ebd80762cc12968e5515bdea807e749d	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0
0a856c831edb39af863439cd508a304d	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
1ad4911d79369cdb19e99ae212cdcb54	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0
d2053b1e1a74fc9a3010a68aa908cbc1	0	2	0	0	2	1	2	1	0	0	0	0	0	0	0
e904317d1f866d0ee5f39929a94bc1ea	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0
e08a55819ed450ab911cb731a7060d48	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
bff3f68afa903d89190e540040f16dcf	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
c6ebaa0190bc138e5c42ba0b909443f6	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0
4e7454d9cd637de9dc8ec37f8de75761	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
8837ad6652b48e1ba53088dd8cc87c0e	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
45bafd934573f399a9d55af6fbcfe4c7	4	0	1	1	0	0	0	0	0	0	2	0	0	0	0
533497cd3efd0a5434aceb5c375ed6d9	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0
5b368ac79a55817d531c36e645757709	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0
2f85a375285b4c5db6f3e31b8f8579aa	0	0	0	0	0	0	0	3	0	4	1	0	0	0	0
43b357636f24d8d3ab42e0b4f83a6ea6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ea3be9bf452686ab37f88742517287f5	0	0	1	0	0	0	6	0	0	0	1	0	0	0	0
00d5eb63bf03d576c0ddadf122713178	2	2	1	0	0	0	1	2	0	0	0	0	0	0	0
2168863a28d7a7697ccbb55d238d1cb4	0	3	1	0	0	0	0	1	1	1	1	0	0	0	0
da36511e4fb1553b823f12a28313d035	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
0ff74d8a19cda8207d0943fef698c973	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0
f4c8840360c8205b85ddc4189fe17f0b	0	0	1	0	0	2	5	0	0	0	0	0	0	0	0
c4f7a75c135143025e42ade9af0ddec0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
416b27516fc553f4acf577c3891b3cad	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
829dca7e9f01ed01d68967e7f95068ec	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
638b01720f51122dbf51ecca4c3ba001	0	1	0	0	0	2	2	0	2	0	1	0	0	0	0
8ce666503910d666d6a5ddda6383985f	0	0	3	0	0	0	0	1	0	0	4	0	0	0	0
fe7513becf427c68e024e4f4199ff022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
571bc677a91c3464f459313334018f9f	0	0	0	1	1	0	1	0	0	0	0	5	0	0	0
a3f39e46bafb4e2dd3f1015fa97d5d73	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0
4ea8cb71cdbb6f3da690796caf2715ed	3	0	0	0	1	0	0	2	0	0	0	0	0	0	2
1b35c3e27a2ff4a79b32028a017aaa34	0	0	1	3	0	0	0	1	2	2	0	0	0	0	0
be73a3c74f51045872542b9ab16292bd	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0
13ed3562e7633f0161ceaf825d62034a	0	0	0	0	0	0	1	3	3	0	2	0	0	0	0
88db12cf64fb27b6ce54ceef32c6c166	0	5	0	0	1	0	0	2	1	0	0	0	0	0	0
90aba6248aeb05d8ac609e9d0969b77f	4	0	0	0	1	0	0	0	0	0	0	0	4	0	0
c8f24cee089a8983bb7b385c2ab41a76	0	0	0	3	0	1	4	1	0	0	0	0	0	0	0
2f06ad9ebde3967e461cf5314b2ac4a0	0	2	0	0	0	6	0	0	0	1	0	0	0	0	0
abc1e060a527dfaf8dfe763f29e3b12b	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
f8f5422377cdae5921385fa3495d5a24	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5
075e89abffd1aa8fcafb7f22a98ce78e	0	0	0	0	0	0	3	4	0	0	2	0	0	0	0
9944d96cc273e194e4d62ec1919fee64	0	0	0	4	3	0	1	0	1	0	0	0	0	0	0
6ed86ef081f8b9297e236166d28a302d	1	0	0	2	2	0	2	0	2	0	0	0	0	0	0
8a54126cef66102548a9fd48243f5b85	0	0	0	0	0	4	4	0	1	0	0	0	0	0	0
6ddb58287b09f46e41e575bca53c74c8	0	0	0	0	1	0	3	2	0	0	3	0	0	0	0
1f4346103eaa618312e89b74ec9434a5	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0
afb7d45c7ac635614787ce82d123cffe	0	1	0	0	4	0	3	0	1	0	0	0	0	0	0
e57107f6323aaa67bc75c1197685dc56	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0
9ed9f87297e7cd8b7e38d5dc860d5bf1	1	0	0	2	3	0	0	3	0	0	0	0	0	0	0
f78f089a458d9ff2d17ccca308a1ff9e	0	1	4	1	0	2	0	0	1	0	0	0	0	0	0
c97d5e0fc1c1f8e5f1bb5fa4a6b258a3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
9cdebadde7d9d43d55677fc7d5629c5f	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
df9bfa04a3facd2a3835dcb71ead061f	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ba18268d80719fdbc6e421d099532d70	0	0	1	1	0	3	0	3	0	1	0	0	0	0	0
c273afa457659d91d64d75f7b6cb0fca	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0
db0421806c2ac3a837d48cbcaf6aa945	1	1	0	3	0	0	0	3	1	0	0	0	0	0	0
8082519a6aeb66dc1d316d7b5dba3164	0	0	1	0	0	0	0	1	0	1	2	0	0	3	1
9d95fd356f3603ebc54ebd730a95da00	0	0	6	2	0	0	0	0	1	0	0	0	0	0	0
ece4830e8d9974ffef7695b5c334ff96	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
254ab18f49d40ca1c2d29ab779d07819	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
1a78fd4b191cceca0985b32b68182a41	0	7	1	0	0	0	0	1	0	0	0	0	0	0	0
d2318d821656337343e987f8dd7e40d3	0	0	1	2	2	1	2	1	0	0	0	0	0	0	0
c0bcefe77f6dc874bf1c009a28d970e8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1
d3c777bc21db26142e15fa6797e8ccfd	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0
07ba9222a50a934d66fcb90f3b6deaa3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
901ef524676e1c0b55cf4218c1a04a7c	0	0	1	4	0	1	1	2	0	0	0	0	0	0	0
0d38882a34a318ad116039d30c53bf20	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
1ea59e0c9a7d019f42772906b7c69b4c	0	1	0	0	0	1	0	0	0	0	0	0	0	7	0
93e1e250e143576d995c80e4fbf7358a	0	0	0	0	0	1	4	0	0	0	1	0	0	3	0
ade5666f6ba375fc52eed8cd3369ed99	0	0	0	3	1	0	3	1	1	0	1	0	0	0	0
1f2b0f963266c5b69a44e243287a2768	0	0	0	0	0	0	0	1	0	0	0	0	6	0	3
ca28ff854fbb7279b936279193eb010b	0	4	0	0	0	1	0	1	0	4	0	0	0	0	0
3024f34187f25f4a77dfcc4c5aa6aea9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
b76d0b737ccc2a1d3f32b1dab9445b58	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0
e0443f775add2c7604004033bfa154ec	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
325debb8cfa64182a72839653aea760a	3	0	0	0	4	0	0	0	1	0	2	0	0	0	0
3c4e625ea07278fba4e31bfcc7f77d8b	0	0	3	3	0	0	3	0	1	0	0	0	0	0	0
c5e8bbf76a56aefb9de4345b11efb933	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
8fdec795f3b4075c6f2ae6113a9e1811	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
a5e03562055c723638ed45134bed4ec9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
49132f394a62f859796cc095af3a81ba	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0
0f2551eb7c43e82c8bd59d9e51a5aadf	0	1	0	0	1	2	0	0	1	0	3	0	0	2	0
0180392035a98ecc99efc2bc4839136c	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6
db8ce8cef6a2dea1aaae224450db2170	0	1	4	0	0	1	0	0	0	4	0	0	0	0	0
9395125530cc3d6f9a50a4ee12e218d2	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0
b7b2aec52e10a3dd47cc484e25fffb3c	0	0	1	2	0	0	2	1	3	1	0	0	0	0	0
9e4fa66e8506c36d0218840e619e77fb	0	0	0	5	1	0	2	0	0	0	2	0	0	0	0
208b6e0f21c23ce6f39490e7a032faa2	2	3	0	1	0	0	0	3	1	0	0	0	0	0	0
bcf3ea880691a0be50d8502cbd057546	0	1	0	0	1	4	1	1	0	2	0	0	0	0	0
8e5b86a9d7017e4e1d44d8d7ec8a72fe	0	0	0	0	0	1	5	4	0	0	0	0	0	0	0
b9a4dacb0a0d1b995bcf552fb68e7347	2	4	2	0	0	2	0	0	0	0	0	0	0	0	0
fd3fb4342edb7b45f73b85883adb6adc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
5904c06225170d791c992e86a46d6db8	0	0	2	2	1	0	0	4	1	0	0	0	0	0	0
bb84e09d82d9646c96057c226910746b	0	0	0	0	0	3	5	2	0	0	0	0	0	0	0
7a8796a3a1a82ccfa030f07803914deb	0	0	2	3	0	3	1	1	0	0	0	0	0	0	0
58e549ca8de4143e0495d82b3010fc1e	0	2	0	0	0	1	0	2	3	0	0	0	2	0	0
c6480ab10df092598aa03e06650e16de	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
44a6a62f0860c9674a1513c004413f0c	0	1	1	1	0	3	0	0	3	0	1	0	0	0	0
1169e4a9b8791b0ba26c062c610fed24	0	0	0	1	2	0	1	0	0	0	0	0	6	0	0
6a64bca97276a25b6da654296d9a9e68	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
a40bbebc55858e068b17d065c1a15ed4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
99c0caf42eba5f16131c437282d1705f	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
1f767f37d98e105755de0670e3dcbf2b	0	0	0	6	0	0	1	2	0	0	1	0	0	0	0
42b37d4a726411a24afa2eeaa692feea	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
f47c63aef20fd79f9bc3b134fd3154dc	0	4	0	0	2	1	0	2	2	0	0	0	0	0	0
3b8b2c04faeb2feebdd911ca2a6865aa	0	1	1	0	0	1	0	0	0	0	0	0	5	0	3
fa6fcc1e7af54f93db1ff535ab516ab6	3	0	3	0	2	3	0	0	0	0	0	0	0	0	0
4b046acef92a562227331c511d77d6c7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
12f10fe739ea3ad328cac6d855eb91b2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
c83a2968e4f9947148017092d417206f	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
2be76c0b51d69cfcc53fb18dc32b3b32	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ab2deede5a728a92a092fb1039496bb5	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0
4bf56f5239ab20a883e8a3a111007bad	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
1261863e6e11dcc52c1271f9c6976914	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0
2bc2f028072664b3a13311524a94d304	1	3	0	0	0	1	0	0	0	0	2	0	0	0	4
2cef0f820161607d28253931cfa57fd4	0	0	2	0	0	8	0	0	1	0	0	0	0	0	0
99093698ade89cb8a8e47beefd2bf763	0	6	3	0	1	1	0	0	0	0	0	0	0	0	0
89350ea592b6883b9e17e2dd6e2087a0	0	0	0	1	0	0	3	2	0	4	1	0	0	0	0
371790bb92bcf0b8ef190e24c084250a	0	0	0	0	0	2	1	2	2	4	0	0	0	0	0
11d3c28da71232a78b7698ff4e1a0535	0	3	3	0	1	2	0	1	1	0	0	0	0	0	0
4eb1091eb12ced9625e235d831614d8a	2	5	0	1	1	1	0	1	0	0	0	0	0	0	0
b3b2f5c4febee2ee963233f756f94a4d	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
86efdfd52d76d7321723442defa79683	0	0	1	0	0	4	6	0	0	0	0	0	0	0	0
63d2839c5280c33dc0a7982d8cf53328	0	1	0	1	1	0	5	2	0	0	1	0	0	0	0
cad38454ee8585c0e237bf33728f67ae	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0
cbba73d02097309b1b5892ea6f023653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
801de9be1560c236b4ac685c23937d83	1	2	0	0	2	3	3	0	0	0	0	0	0	0	0
8df7efa24b37152f21d561a961261de6	0	3	0	1	1	2	0	0	2	2	0	0	0	0	0
99740e4791f201ec3b211036347242e4	0	7	0	0	1	1	1	0	0	0	1	0	0	0	0
bdac136f121bfdd20a9126c9eef08543	0	0	0	0	0	0	0	6	0	2	3	0	0	0	0
d3a19dbf5e9a3dd853c57e3daa65ec66	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0
7bff008f8d14cda88b9c1af2399b940e	2	0	1	1	0	0	1	4	1	0	1	0	0	0	0
5caf5b7355ec4a07b9290fb66a14fcb0	0	0	1	0	1	1	2	2	0	1	4	0	0	0	0
6a16763b3a674c00a7b62ee9e78230dc	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
f7ed7d0b8191bbc52b39c32e0542dcb7	0	0	0	3	1	1	1	2	1	1	2	0	0	0	0
9e1edc1f826161c9a014ca98fc9a4815	1	0	1	0	1	2	1	0	3	1	2	0	0	0	0
ed5e87475f030095a17e41f534e43a17	0	2	0	0	0	0	2	2	0	0	5	0	1	0	0
88a188fc500f3995ddf3f6b176c4c200	2	2	0	0	2	0	1	0	1	0	0	2	0	2	0
41d209a32aff7590241ef84566ff8f82	0	4	0	0	2	2	1	2	1	0	0	0	0	0	0
1dd4db88ab58b69d8dd249ae5eb0e178	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
c6a2cbc5612489559b4ffecd5c445f45	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
1e906110c576ed07905d99b14b24db95	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
c163394b3302ebdb895f7231d9cd508c	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
d5b1cc02a0d4acfa529ad426a5dcd8f8	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
a6a85db24bd033d708c21663ed51df87	0	0	0	4	0	5	3	0	0	0	0	0	0	0	0
9b981a77c91dcf1b921c0a522f750079	2	1	0	1	0	0	0	0	0	1	0	4	0	0	3
8fe16bf1d7f4e3458655b78cfc2540ab	1	2	2	0	2	2	0	3	0	0	0	0	0	0	0
98a6f1900cb266f54c2f8b91dd37d7a4	0	0	5	0	0	5	0	0	2	0	0	0	0	0	0
b53594c17093cd4c62109028ee7e078a	0	1	0	0	0	1	8	0	0	0	2	0	0	0	0
bd02a55572f3226d7a453fd2ff73f93a	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
f06e7e9742c0290736c7762819fd0c69	0	0	9	2	1	0	0	0	0	0	0	0	0	0	0
2de9544110bbff244c23d7269abb451d	0	0	1	2	0	1	0	0	0	6	2	0	0	0	0
b994e301ec04c3d0e7592ba383c9b484	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
d7979f44b06bf22100f37760c21c4227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
c1f9df22d352d0f40ece919f3479b1b2	1	0	1	4	0	3	0	1	2	0	0	0	0	0	0
d5224043fa185d205a9cb832317946ff	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0
75762445bcc6b0f461a72e09c5b2799a	0	0	0	0	0	1	0	0	0	0	0	7	0	1	3
339277019fe12bc3cac9b8895e27d5cc	0	0	0	0	0	0	4	2	0	0	6	0	0	0	0
b5b5e3a8ee44650f20252c0de9b8b3e5	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0
cc957342e93fa3ed1fe1716aa7ac28f5	0	0	9	1	0	0	0	2	0	0	0	0	0	0	0
3f988e6f1b1ca6eb8b11a13fa6709a42	0	5	0	0	0	1	0	0	5	2	0	0	0	0	0
4462978d33047310549c5cd9e97e157e	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
edf71bbb023189d998f016653e4feda4	0	11	0	0	0	1	0	0	0	1	0	0	0	0	0
0d391ddc849fe8fe54de114a4a6b3d46	0	1	2	2	0	1	1	3	1	1	1	0	0	0	0
38a5ff59f25f7fa7aa06027783be6863	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
8e556abb2cca43b8e79f63f16137671f	0	3	7	0	0	3	0	0	0	0	0	0	0	0	0
bbd75dd5d0d50b17076e25bae02ba2ed	0	4	3	0	0	0	0	0	0	6	0	0	0	0	0
ed75031b6548d8341207daf4b9df735a	2	3	1	0	1	2	0	2	2	0	0	0	0	0	0
23055c37de39165a762be57551f854fa	1	0	0	1	4	0	2	2	1	0	2	0	0	0	0
269f4a3bf701e04f2b04a069a31579c5	0	2	4	0	2	0	1	1	3	0	0	0	0	0	0
23a1b334dd62f16e80410ed5f3e00c44	0	3	0	1	1	0	2	0	0	0	0	0	6	0	0
529cf1925369c644647c975be735e632	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5
687255a164d60d1bc41ba9d274935f68	0	0	3	1	0	4	2	0	0	0	3	0	0	0	0
821d6464f8decb826f930141ca517de6	0	0	0	0	0	0	0	0	2	10	1	0	0	0	0
6bcfd14d118314239b3bb5eb08b4aa2f	0	0	0	0	0	0	0	2	4	7	0	0	0	0	0
22953850564611669708f34d7a116d04	0	0	0	2	0	2	2	2	0	0	0	0	0	5	0
fd1575482128f6dea5386b4a7952ebee	0	3	4	0	0	5	0	0	0	1	0	0	0	0	0
56cd64258e8cf09ae0f91e0334e730ba	2	0	0	1	2	1	2	0	0	4	1	0	0	0	0
a103de866304ee7c235ad1612220c9ec	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0
13b6762dda79522e17a54139c3752d3f	1	4	1	0	1	1	1	1	1	1	1	0	0	0	0
2b41e30f5b265e512a7014f50debf181	0	2	0	4	1	0	2	4	0	0	1	0	0	0	0
45190d49387289928dda015fdf3291ef	0	3	0	1	2	1	0	6	1	0	0	0	0	0	0
1754ea387542e0708fbf8a3c6d9afea7	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
9134d31316377bf3dcef2e5b1c491a53	0	5	3	0	0	6	0	0	0	0	0	0	0	0	0
71a59139bdf0fe0fe8ae8e1ca56acebb	2	0	0	2	2	0	0	2	4	1	1	0	0	0	0
d5b9b0e12fd0d99bf515e56ca8b75d44	0	0	0	3	4	0	3	2	0	0	2	0	0	0	0
d5369db091867692cd011680f10af33c	0	7	0	0	0	0	3	1	3	0	0	0	0	0	0
c1909cb565d1d0363ff1cba93d61a5a5	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0
36f02ecb5b6328aa993faeae698aa2cb	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0
d710843ffaf6ce803618fd943fe2fab6	0	3	2	0	0	2	0	0	2	5	0	0	0	0	0
ef8ebd1018cbe5fb689404db95f24da2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
f379eb64bbdd9db3433d69f3e5e5e1e5	2	0	2	5	0	0	2	0	0	1	2	0	0	0	0
c75201bb9d5aff875a784fc8a4284135	0	2	2	2	1	1	4	2	0	0	0	0	0	0	0
50cb5962c1b05d463ed55b9ab85212d4	0	0	0	0	0	0	0	5	0	4	5	0	0	0	0
e80f5970257c4491608a4065bf293e95	0	10	3	0	0	1	0	0	0	0	0	0	0	0	0
464851a975b3632068e5a09e8dfe83fd	0	4	2	2	0	3	1	1	0	1	0	0	0	0	0
d702e3ac1b98acf953dd81690d2252ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
2e0eb7ec8c1984e2d8a4ff5eb1d13286	0	0	2	0	0	4	2	3	0	1	2	0	0	0	0
a4d088e92ac2140c8f3a26bf3b261948	3	0	0	0	0	0	0	2	0	7	2	0	0	0	0
382b9e422eb5b3add10f06b8b1c53d93	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
3e44c46c47ba203c3a26de5c26f93027	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9
4e76045aa9c032390691c95766cdd764	0	0	7	0	0	0	2	5	0	0	0	0	0	0	0
236e02721027c14a7829578d4304c942	0	5	0	0	0	4	0	0	0	0	3	0	0	0	3
84f67485605f9b79dbcf7df936b7ba8e	1	4	0	0	0	0	0	0	0	0	10	0	0	0	0
62120efb18aa54d9e27af0cd7fcf8b4e	0	1	1	1	0	2	4	4	1	0	1	0	0	0	0
f5811fdf79e6434bfc0d3d800d3fbe8e	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
b2cf8e26d2194e2ffa8c3b030984cf3d	0	0	0	0	0	1	2	2	4	2	4	0	0	0	0
f2807be3b372d20b443c996a2b389cfd	0	0	0	0	0	0	3	11	0	0	1	0	0	0	0
60e30b7823c79986a2b8ce6e33e58911	9	0	0	0	0	0	2	1	2	0	1	0	0	0	0
66a6876256a9c31e53755beb28f921a4	0	0	2	1	0	2	0	0	0	6	0	0	4	0	0
5810bbdf8bb8fa58e8b51682a3c8ec34	0	3	1	1	3	1	3	1	1	1	0	0	0	0	0
03b7fb0e4db5ada67b9c019f961770fb	1	1	3	2	0	5	0	3	0	0	0	0	0	0	0
2ed4e97cf7486418eb3f64f3579ef6cf	0	4	2	2	4	1	0	0	2	0	0	0	0	0	0
78c603895fee2a08fdee3f6b9b13b8bf	1	5	0	1	1	5	1	1	0	0	0	0	0	0	0
6e6d7287eefded36ac7df5cebe021b1e	0	0	0	1	2	3	2	2	0	3	2	0	0	0	0
11113e39171b8b29c4791f66627cd20f	0	0	1	0	7	1	0	3	0	0	3	0	0	0	0
2fa954199a95af4d0d14f312bcb9bd4a	0	2	1	1	0	1	0	0	1	2	0	0	7	0	0
cbce006f8735635cd347d8c239b6bd51	4	2	2	0	0	4	0	0	0	3	0	0	0	0	0
c16d211d9c64e4d89c9ce75c5ab101ba	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
9a87bb896fcdcde96c6d32f2900210be	0	0	0	4	4	0	0	0	0	0	7	0	0	0	0
405abbfbd6ec3ca3d6104549f390f00c	0	0	0	3	0	0	1	9	0	0	2	0	0	0	0
38458fe904aaef637b65359df1f4c12d	0	0	0	0	0	0	1	4	3	0	7	0	0	0	0
068387f20f9981e2ad2bacda2882607f	3	1	0	1	2	0	1	0	0	0	8	0	0	0	0
ad4f76665b2334b6b4419007041aa843	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0
1a6b6f2692ab6b6d766f2cc7fa8027e0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0
0f953432c4c496f96360dcf7302bca76	0	1	3	1	2	2	0	0	3	2	2	0	0	0	0
96fdeab2b972266bc2657f46c218c4eb	3	1	0	3	0	0	3	0	4	1	1	0	0	0	0
f41fd93de7085626213d1ff549993987	0	1	1	3	0	3	0	5	0	2	1	0	0	0	0
b829fafa878f31fc10376c9419f57b96	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
9d9ef244dea95c2350f483ca7a6575ab	0	0	0	2	3	0	0	5	1	1	4	0	0	0	0
b3c7a06efc6700dd078a53ba333d3e2d	0	0	0	0	0	0	0	6	0	2	8	0	0	0	0
5bdd9d4429eff27902ae2f157b959766	1	2	0	1	0	1	3	4	1	1	2	0	0	0	0
6ce451afa4284535a076b01fbdafbee8	1	2	0	1	1	0	0	0	9	0	2	0	0	0	0
810c35144c284359a21d72ef50306c48	0	0	0	0	0	2	0	0	1	0	0	0	5	8	0
3d5160f3e5c4eeecd875ef98a546c8ed	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0
4841dd21d0c2080c43c2a59729d4add3	0	0	0	8	0	0	2	6	0	0	0	0	0	0	0
742d884651d588c60ee700e29852ee6c	0	0	4	2	4	1	1	1	0	1	2	0	0	0	0
2a58a2668ae8703f7e663255a755d6eb	0	1	8	0	0	2	0	0	0	0	0	0	0	5	0
99532193f35a84258149381477b9fecc	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0
1ac4b71c8262bddc28ceba53696c5819	0	0	0	0	0	0	0	1	4	0	11	0	0	0	0
625cabfbd66e4f32de52ec86cb441744	0	0	1	0	1	0	1	4	0	2	0	0	0	0	8
8f2aaf721786e339ff288de05e5ee36f	1	1	2	3	2	0	1	3	1	1	2	0	0	0	0
a4261d2fe8266fa155aa3a4bb8cae1d8	0	1	0	2	0	0	1	1	0	0	0	0	12	0	0
0b3554c32c9397b5060a85e683346e40	0	3	4	0	0	4	0	1	0	0	5	0	0	0	0
