ASV	L13	L1	L9	L5	L17	L14	L2	L10	L6	L18	L15	L3	L11	L7	L19	L16	L4	L12	L8	L20
ff355aef212cc16828dfa9eaefcd0cb6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a1bbc4a28754d7f260d2d7ed3199c1f	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2d1e14fbf23b6263e8c1e1f84e4fb506	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0b86f8f1e7fedc258766f62531f93082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
33da0825892f90ea2dd8e7fafcbbeb12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0d5f3d86e82131d5287ac6e95f3017e3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
124ee30a8afe7b6c4a9360c0269d30bb	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ab1141af54f443ddc55861dbfd7b5cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
db23c2d31675b79cf8501fa993dfb21a	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
f4154434bdc577d94136820419bc546e	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
f78b3f9a7a86ca907d124a103fb6138e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
f5c796363eeaebbbd7ce24dc1ee26926	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b102f9e2b7c33c25c8d064fe91426c23	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937efc741778bb1ac6ce30c3fee6ed6e	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4ed9fb824aca2ec899823a2217fed0b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
49d26c6ae10ff61f0791441100ccee76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
74df2ab7e524b033452b49889a1aa9f4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05b9ed0b4a20b272fcf73630c93037ad	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
b8f9991b957b5bd9ad514a6866e64979	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4130964323fa79dd48ca9b23fb24df12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
cedcf3bc42175523665f7d3cf7197e61	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
500fdbb7d9d63a7211077bb80aebdf67	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e260ee65e0420ec5f4fe1e0ea141e4b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
a1bb46ed1abdc91d7fe438f20d2a6dca	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
612b6cf95531e9dd34f8373caf256e13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
9a8ce7475e572ec381761ae143c0617b	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
560b07a2ef26e5b4b699ddda0e98fd9f	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
5f92419c9416ff49c2470168578e4af3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
dd47661e7b213b4a3d52fd9d17f7f627	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
029bda14a510e9d1e72764c2e54c7698	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb0551cfe3f1bbdfc8dc02973fad04bf	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
d22623b958db4e0c45992cacca09b0ff	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
edcc37ed846e49e0b415aa3ec7ef1022	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02973fc2cca456f5d40c9f280c511aa8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3890fd569ee3e06aca3462597b2f846e	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
e93a1efaa243dd758325d78215a2f475	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8fcedc528cce5262531ec80278270e0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
e27cb9797985c373f5940757ecae6191	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
b3a8f1fbacbf6e976f5c0c8d2facb2dd	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2d377c56cad27eac3ae598948c9a3818	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
30a766fd248441c919c8f61293808d82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
d740c09a3ebc73671626d02ee7b6ff4e	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
8fbd40a6619e6ac38a8be2af2fe33188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1f697ccf7c37ebf52dcce74611fc6f45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
a0ef10ff06a5fda7917f8c8026eb0e7f	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
b3a1c9d6bf2c2c5960cbbc8801e45992	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
c696b04fb4cc322f75cdd46e438d8fb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2206fef3882184783fd1aec90a461b0f	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
8f29ee95c9851209da5b9777c23e05e9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d1f1c9a5ec9f070d1a1653aad4da28e	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
5cc1c123d1aea554f1f5e88b5cfe6fa7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
266e520212592cd68565bdb1f6933ece	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ddb6088b6365598bc37cfaead72b24e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0fd96b6ac1c8bdb36d37e2c6ede5425b	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
030db65bc39022c8700fd056fb9f0bcd	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4808614708d3dd01f4bdff76b955a826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
eec5856be5d85ef1c070e63c4c88702a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2765aa2564f1f4caedec11ba48d028d8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882e0de9056d8d06c0973aa7b116e09e	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
7b9b71feb53c79e537b66dd8489d30a8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
03b7fb0e4db5ada67b9c019f961770fb	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
a9aeafcd5329af3dec5c0f59a4aed4fa	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40141ad3d80860620916996cf64508d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ce3a8d6aa8698984fd7e409cd803dc59	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0e9762bf5aae1246e6ef8fd289ab0037	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
4afc7f8b39f474e36edc0e8afaf0060b	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b85d54ef5d39e5475f1427a8bd7a17ea	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
05e47cee80351e4bf97cba588c4ec1de	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74c9b6b7bb32118d115399ce39e027da	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902e20d133a6cc1aa990688f8d7afc05	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1f3a57701f453cfd1be2cbbc86dba494	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
91d4c9d7f730fcef833341e9187d9666	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
63def63afb2d5075f77f4f7224b0f972	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
139324b86a20504a0de445085f7f4326	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fe16bf1d7f4e3458655b78cfc2540ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
6a34c02fbe7650aebdfc1d1e21a4f97c	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c4d2b58cdc5a3bcc42f9d4f2918ba254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ccbd25b284e46f0d643e256cae0e2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
d3215fa0279fdeccd1a0fd1e5896d970	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8046b6e5ae3c7d97ac9b8e704ce95c30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d15131bec16012a0dd79ffc847a755a5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8ea3e68564ddcaa0750087099925abf6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
99cb9e1909074313ad26e1731f42dd42	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c8e0cfba34c86f9287340b8ac1d812f8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ccc32624a816e2c696331a8635d81047	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
94dbc2fad5bfd7a2b6c24f8f149af1c0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
e32cee18694106f26b2593bbdecd185e	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7723967dfc3961571d0f605dbe4e5931	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ec6873c66fb99a1ab54dfe11fa0d5949	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c641a1a3686dae2d4c43170613ade725	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
90a330824b6353cec662084401ff0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
f878a3704ceefadeafee4093846d75dd	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
69c171537e0401aa5f7aefbaaa0a8fc6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d759e2f7f3d66efa2c5abc4db4f9444	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9de9e35e755632739c02f82e1cb9cc1b	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abe9b97032c286a22ff05106b3d21543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0b48e32e29ccdf43c616c3dc3037e582	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff3fd72279cf47f28ce7ace036262579	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea2af0b281589114b31f4b9a7c020007	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77e76d3f1d029228388f98565b85063d	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
dbea03a6dc30d64412dde7ef3fa1a3e0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
93fab572b362187c8f5bb2590248ed8c	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
7073496aa529b6a654fb3cddb21020e1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f94f6b8259b0647c52356e275276fe6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
67362c88cbd3170d5af388f150430e89	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
30fccfc8d3b0fa0bb0511a3569643ea4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
00ab7e2b92e64923748b7ccf6fefec68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0d88c24de031964b1fda0997aa9ad3df	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
b9870f960c11a3c708cd2d22af40e20a	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ac3dddbd0a2f52eddbd386fe2102ff58	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9a10e5cd967f1919385fc691ee9eaa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
6917cbc1eadf81cf49d24ff90682ba78	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
6ec986f5a98904515759d53982f221ed	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
bb89ccdb93cb9ddc8bf3526386c7ed1d	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
c317054b2c7d2a47c47444ae89294b8e	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
a6e0d59aaa3d16aecccfad07cfcd7cda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7363cfe754238064758f52a3b1565098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
edc6b3645bf0de2968fedd1f49caafaf	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75b6e06dd5258b0317743e0c8402d37f	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1324a9b7779a07feac3b158db7793a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
e2ef7b4f85f3c012a05a0364056f124c	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
198c6d4b66e6419beeb9ef407ed96986	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
c5b2b002e6362d0cce8e1fcb8f9014f8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ae8fb15c84126976588b8f3eeb7cdd5d	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
85b8e041881f3f0cb8ca4263a93834bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ae6a1b8462610a2652f1b6106aa17c7c	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ef65b6968a0a6b39a72c073701b51cdd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
6f408341bdf7ac43daf7e5cfcff11266	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2db1954e3f4696cdb64e2c5e5f724f9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
5f4b2beb11e02f55e00a158acf569069	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
5ac1893d1adf10bffcbcdfece03a7e91	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50ce9bcaacbf0620d603469e880a2f87	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fc415125f11a18337b911a76c507090e	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4fe0340aca2b20020aecdbf79649a990	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ff505019520dfa7a84199bbace7bdec8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1752f2dbf12e108112b5f5387c4b8b9c	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b91c78f6c6d8929457dbb8dd948fc7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4a1c5fc2af1e245ed233e5ca5263bc34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9bca26ef716a33edd09681b601fd889	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8af847b48c1ffd3f04ec9352b792c8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
764281dffe1f95f00af0a113b76b5c26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
c0f83bfc312e8589eeef1b840a2825ef	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
82fec9b5581db590a6ddd631b57cafba	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
bc083555eb7f66d9e816372e604b5840	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c1e4cf004a3a02fb9da246b98e97daf8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4c396b4166687a6048d2e44ab8dfabc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
8c450cff8c64fdda0421c929c56fd401	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0e6045d0ca4827a073c77c1b9e8db75b	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
a4d3092485fd9a3e3b5ce6c4a70f7562	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
e9b2e6585a13a521d39f17d1a2673c08	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
24d2ca281d91157ffb942814843c2110	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3a2f92773b1634e8a1a5fb31112fb73	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f111e2525455e867d55777270e4c6d50	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570401b903852c451eaa4df67e270548	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2b95871ff0b50f9a8b836440d1f7e77c	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6580db2b3f104a3d88fc6c1592558d49	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
e1c425060dbc7502a304f86162c5e0ec	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
35e66f34f9135da5ec6080f344272a9d	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9d60f5933b3385ee63410f80355b1f7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
160d777cd44d807de357dfc02a4aa3b0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
074d352733650fe240ec7201aaa6cf40	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1070e0cdd27d24822d72961b7f67fd7f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ad513c8003968931b6578e44d10383d	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0df5885f22c04ef917b8a40baeea9e02	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
dfce73a34f373baeb2ab114d5f0548a1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79d933303aaf0b495f866f2a28c86322	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c6585d7ebc2505c352420e4ce64418e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13b6762dda79522e17a54139c3752d3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
802a670e6492cd1a9448d7cc234d4be6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
11cffe28b38ad7516d3776411e2d573b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
455b388fed3abcd2f2970cd9fc320b49	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ff6f97ce50ea01298f8e58b53b97d489	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
6f34161bdabea71a18286c6763b83f2f	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ec34a4517da7242cb33a1bede02ac33b	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba2233f6cdc10e9e2ecd1fbeb8321f75	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
5eeaff6ef32ac3ef10815b56bf522f3d	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37ebbcfa92aeb25197f6f8483573905c	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
48da19da7057007a510c6c651d4a3a8f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbe57f46ed9c14f674c6121e57e62e0a	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
975191973305d775f902024de49b1d57	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fe33704a280f549a5866bf4cd066b83	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33dfd5e52514dc8f61eebde193ab3460	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1a9660037c55162890d564282a620ac3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
677bc95e35701c96f6bddb0ae2495a7d	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4a2402cde93a0175f2bde89a6d145808	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78c60639696ddfa84b060672df87c4b6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9d7559f7a41deb3cefc86260e998865	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82d7006d7d99365cdf8e094ec04bc219	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
cad3d8622c174ff44e91e73545864745	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2745ccf747d2fcd87f3672cb27d72f2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a80955a97591b50561178f8839889607	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4c4930921e14787727944dfd8ff850b7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
46153a685d565a020d4d69ec184618a4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2536405c2c298981aa3d3ed4c8b98696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
e5348ea2e6d2f4a6543e799f15449d7d	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
a1ccb091c3cc33d66ad5ea3a9f1e595e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
f8938aa516444ca8a3f0975d501a7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0f8e59a10e63f04b22d3fabd61936f08	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9f84834392ae5e791f47ebd4f5fde4a	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ddd2da23742c41244fc68212cda60fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8bdfe4c231e47302c2e130dc2a0713ac	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1463380579b0fb490a12437bb9b9f78b	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
a35015de26a40b94f55a2ad0a404d233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0460fc79fb5636981d1a6811534e2f95	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
dd8211fbd6f97e99542af50dbcd6ef82	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0780c22c545ff02f8993b1837b08b3c5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b019cec2a7875d0e290b79d383b1bcc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
cf8a39aafa49abac3a4911a68533470d	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
e586c4fbd276ecdf96561cba87333a9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
9b66cdf11994607b065a615c0bd5a0ff	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
88233dff75e0abb147267080e68a7109	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8a98b1df2663ddc36c0dfd96cc249a3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08a996bab776011348bb7eded1b890b6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc480acef5afa290e916b03d9ce2252e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
32162e789a80e101f7950eadf634dbff	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a997482ad82bd2d623ec06dfdea78c5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
74a736a5bf66473d83be3d4afb360148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
b9586d6eef454caac1ecd4601795f3c2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
3a9628da9eb7303e37891ba7180d78d9	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba952735fd0108622e3cee42f71bd6e3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
7066efc773fbde36b9d646499a00e17e	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
c3829df9cf5d14504b2bf39fcb703b7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
6d9d6754d215936b477da5807f59742a	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
